accepted,fallback,filter_seconds,hds_gmax,objective,corrected_segments,problem,point_id,seed,adaptive_model,inference_seconds,total_deployment_seconds,jiang_solve_seconds,jiang_objective,jiang_hds_gmax,relative_objective_difference
True,False,0.09591829999953916,-7.463675703017758e-05,3.419784224849722,0,VDP,vdp_130,20260751,S,5.501000000549538e-06,0.0959238009995397,0.2832976,3.415516032101355,-7.698259652799688e-06,0.0012496479911824063
True,False,0.1129240000000209,-0.005895968595358292,2.7974307760707036,1,VDP,vdp_131,20260751,S,5.501000000549538e-06,0.11292950100002144,0.2857237,2.7839835427132327,-1.1695803749767197e-05,0.0048302129488759105
True,False,0.0927216000000044,-0.0014827029028908756,3.3909018952072927,0,VDP,vdp_132,20260751,S,5.501000000549538e-06,0.09272710100000495,0.5871306,3.384819588040717,-6.394834698053575e-06,0.0017969368849276193
True,False,0.09697090000008757,-0.0008063442832721424,3.340264602714346,0,VDP,vdp_133,20260751,S,5.501000000549538e-06,0.09697640100008811,0.4783375,3.336665361657813,-5.890701322286418e-06,0.001078694045226217
True,False,0.09521680000034394,-0.00011849784441853028,3.6279008477964716,0,VDP,vdp_134,20260751,S,5.501000000549538e-06,0.09522230100034448,0.2991468,3.624809402517232,-1.016419650756717e-05,0.0008528573328828869
True,False,0.12253529999998136,-0.000533580994744709,2.628871558521372,1,VDP,vdp_135,20260751,S,5.501000000549538e-06,0.12254080099998191,0.378109,2.625936803326316,-6.850113075995701e-06,0.0011176031317046689
True,False,0.10234539999964909,-0.003346103372431908,3.1326529173482913,1,VDP,vdp_136,20260751,S,5.501000000549538e-06,0.10235090099964964,0.7047351,3.1111291927224087,-6.412917391007689e-06,0.006918299849530887
True,False,0.09360879999985627,-0.0020475229418762675,2.7197929431648875,0,VDP,vdp_137,20260751,S,5.501000000549538e-06,0.09361430099985682,0.1681815,2.712655243752346,-1.2837078641247945e-05,0.0026312593275465376
True,False,0.10953209999934188,-0.0011786480634398688,3.2677205068052655,1,VDP,vdp_138,20260751,S,5.501000000549538e-06,0.10953760099934243,0.4113092,3.256199145949819,-8.888460696687694e-06,0.003538285079945808
True,False,0.11201749999963795,-0.0009470367435691074,3.0570380727532087,1,VDP,vdp_139,20260751,S,5.501000000549538e-06,0.1120230009996385,0.3101863,3.0358075849759114,-9.185933070532393e-06,0.006993357511314658
True,False,0.09750480000002426,-0.0005091733576140789,3.3768235279682126,0,VDP,vdp_140,20260751,S,5.501000000549538e-06,0.09751030100002481,0.3267366,3.3711728143936286,-8.787238014507093e-06,0.0016761862668260785
True,False,0.10604770000009012,-0.00031966154074297704,3.4620996902034573,1,VDP,vdp_141,20260751,S,5.501000000549538e-06,0.10605320100009066,0.3069434,3.4589136389580255,-1.1161475377607921e-05,0.0009211132679194574
True,False,0.09586190000027273,-0.0016811151983972539,2.6453455890789237,0,VDP,vdp_142,20260751,S,5.501000000549538e-06,0.09586740100027327,0.2805254,2.6424048615001454,-1.1248782131989543e-05,0.0011128981866574262
True,False,0.1034404000001814,-0.0014873242243624851,3.4206024797847943,1,VDP,vdp_143,20260751,S,5.501000000549538e-06,0.10344590100018194,0.1779658,3.4148488166385307,-1.4545626315476401e-05,0.0016848954244268128
True,False,0.10010650000003807,-0.001084291494188483,3.003053527111019,1,VDP,vdp_144,20260751,S,5.501000000549538e-06,0.10011200100003861,0.368434,3.000043085340564,-9.884448815833391e-06,0.0010034661785908567
True,False,0.11309280000023136,-0.004548584932690558,3.1327798120599666,1,VDP,vdp_145,20260751,S,5.501000000549538e-06,0.11309830100023191,0.4498089,3.1105480096481903,-1.0296992192959653e-05,0.007147230115985483
True,False,0.11545300000034331,-0.004420750637107673,3.150341739499975,1,VDP,vdp_146,20260751,S,5.501000000549538e-06,0.11545850100034385,0.5782046,3.129204355665116,-8.63085087754456e-06,0.006754874860311318
True,False,0.0930594999999812,-0.0009911245323270812,2.8469445077486384,0,VDP,vdp_147,20260751,S,5.501000000549538e-06,0.09306500099998175,0.3012431,2.8408655456923966,-1.0844656279984655e-05,0.002139827442893008
True,False,0.1040169000007154,-0.00035945373629031607,2.648899536957298,1,VDP,vdp_148,20260751,S,5.501000000549538e-06,0.10402240100071594,0.3887688,2.647751428304068,-9.582099873950423e-06,0.00043361647961230924
True,False,0.12111459999960061,-0.003863517246875725,3.6309511478452507,1,VDP,vdp_149,20260751,S,5.501000000549538e-06,0.12112010099960116,0.4083131,3.5684674167270796,-9.055078145248086e-06,0.017509962631375206
True,False,0.1182753999992201,-0.0029288049283323625,3.229837165373448,1,VDP,vdp_150,20260751,S,5.501000000549538e-06,0.11828090099922065,0.1984776,3.212592494483054,-1.3935609111614955e-05,0.005367836387592958
True,False,0.0964125000000422,-0.0013657882585201286,2.8663625266384,0,VDP,vdp_151,20260751,S,5.501000000549538e-06,0.09641800100004275,0.2863376,2.859593704232238,-1.0792793157465841e-05,0.0023670573886576947
True,False,0.09810990000005404,-0.00011954826029564325,3.3818788314494452,0,VDP,vdp_152,20260751,S,5.501000000549538e-06,0.09811540100005459,0.3244556,3.378345223375533,-1.1082042851384699e-05,0.0010459582547876658
True,False,0.09844250000060129,-0.0004969487409771656,2.864005519480624,0,VDP,vdp_153,20260751,S,5.501000000549538e-06,0.09844800100060183,0.3758059,2.861557748389368,-9.835715146677693e-06,0.000855398110568817
True,False,0.11237170000003971,-0.004418733146639153,2.7802603707313094,1,VDP,vdp_154,20260751,S,5.501000000549538e-06,0.11237720100004026,0.3796405,2.769075041423655,-9.731677031610264e-06,0.004039373848786555
True,False,0.12281150000035268,-0.0007798542599204428,2.651509796260412,2,VDP,vdp_155,20260751,S,5.501000000549538e-06,0.12281700100035323,0.3607372,2.647245608450986,-7.173947531136093e-06,0.001610801731359348
True,False,0.10196900000028108,-0.0011552432085986108,3.444071012304218,1,VDP,vdp_156,20260751,S,5.501000000549538e-06,0.10197450100028163,0.3829521,3.438106160116536,-9.2426354050823e-06,0.001734923795221058
True,False,0.09685580000041227,-0.001165754677928843,3.042579441419554,0,VDP,vdp_157,20260751,S,5.501000000549538e-06,0.09686130100041282,0.4243935,3.036931247727328,-8.060168878887275e-06,0.0018598358775665173
True,False,0.095879700000296,-0.0014907877811021208,3.1364295397230935,0,VDP,vdp_158,20260751,S,5.501000000549538e-06,0.09588520100029654,0.3163515,3.1280204981153594,-1.0476645459889244e-05,0.0026882949177604513
True,False,0.1221280999998271,-0.004731610255284069,3.0251077957330224,1,VDP,vdp_159,20260751,S,5.501000000549538e-06,0.12213360099982765,0.3792388,2.992996078551646,-1.0242436401242117e-05,0.010728953977419119
True,False,0.09159540000018751,-0.0004158231027109882,2.6525728658152263,0,VDP,vdp_160,20260751,S,5.501000000549538e-06,0.09160090100018806,0.2312805,2.6495428158794305,-1.1353941329561579e-05,0.0011436123687588273
True,False,0.09496219999982713,-0.0005420800659137193,2.9654644460343937,0,VDP,vdp_161,20260751,S,5.501000000549538e-06,0.09496770099982768,0.4902615,2.961394091050836,-8.317375823574391e-06,0.0013744725823077917
True,False,0.10174989999995887,-0.0014074407907193054,3.428149937533196,1,VDP,vdp_162,20260751,S,5.501000000549538e-06,0.10175540099995942,0.4223035,3.421128205636818,-9.592421378989968e-06,0.002052460905969066
True,False,0.12385699999958888,-0.005112317527543653,2.9956730001984475,1,VDP,vdp_163,20260751,S,5.501000000549538e-06,0.12386250099958943,0.1898128,2.9609797383182337,-1.3473200718816525e-05,0.01171681840008766
True,False,0.09536919999936799,-0.00155633478071443,3.0950569052121826,0,VDP,vdp_164,20260751,S,5.501000000549538e-06,0.09537470099936854,0.6949144,3.0863764018266573,-6.600027441516776e-06,0.002812522601063101
True,False,0.11509320000004664,-0.0013090729450187522,3.2322801899115348,1,VDP,vdp_165,20260751,S,5.501000000549538e-06,0.11509870100004718,0.3406695,3.221242358613443,-1.144735819802456e-05,0.0034265758577826486
True,False,0.10302529999989929,-0.002647344541667873,3.326658494879036,1,VDP,vdp_166,20260751,S,5.501000000549538e-06,0.10303080099989984,0.1972305,3.3132073306598597,-1.4417194198035332e-05,0.004059861903208279
True,False,0.10490140000001702,-0.0005611792195757137,2.6645577154707345,1,VDP,vdp_167,20260751,S,5.501000000549538e-06,0.10490690100001757,0.761812,2.6629990691852248,-5.049392534706154e-06,0.0005852973452171012
True,False,0.124058999999761,-9.901441873888528e-05,3.2957602358326903,1,VDP,vdp_168,20260751,S,5.501000000549538e-06,0.12406450099976155,0.3568508,3.2118028134576826,-8.082099743400573e-06,0.02614027922985188
True,False,0.09655119999933959,-0.0005063011016763208,3.5142671326542407,0,VDP,vdp_169,20260751,S,5.501000000549538e-06,0.09655670099934013,0.3275374,3.509407427481763,-6.888823594064508e-06,0.0013847651698751546
True,False,0.1249947999995129,-2.0890150647656647e-05,3.4935559386339228,1,VDP,vdp_170,20260751,S,5.501000000549538e-06,0.12500030099951345,0.175453,3.4690846442239756,-1.4673252774821677e-05,0.007054107039645722
True,False,0.10255150000011781,-0.00035666600053296804,3.6307091852411273,0,VDP,vdp_171,20260751,S,5.501000000549538e-06,0.10255700100011836,0.2888559,3.6268979815973967,-1.0308404577274999e-05,0.0010508163348040972
True,False,0.11366980000002513,-0.006858372111906319,2.69558642964836,1,VDP,vdp_172,20260751,S,5.501000000549538e-06,0.11367530100002568,0.259392,2.674756690506241,-1.1303685032437727e-05,0.007787526699550637
True,False,0.10488729999997304,-0.002275857391804914,3.349037272350774,1,VDP,vdp_173,20260751,S,5.501000000549538e-06,0.10489280099997358,0.313981,3.3400279730787013,-1.110082922634037e-05,0.0026973724006773272
True,False,0.10631589999957214,-0.003058238724985174,3.2990624079840405,1,VDP,vdp_174,20260751,S,5.501000000549538e-06,0.10632140099957268,0.4286831,3.2811064827393914,-1.0565860308897612e-05,0.005472521339709062
True,False,0.10935230000086449,-0.004478081234583875,3.0438265628272987,1,VDP,vdp_175,20260751,S,5.501000000549538e-06,0.10935780100086503,0.1841654,3.014439982896659,-1.3643773208449339e-05,0.009748603421323143
True,False,0.09488640000017767,-0.0004766381215510762,2.8670406650756664,0,VDP,vdp_176,20260751,S,5.501000000549538e-06,0.09489190100017822,0.1791797,2.8647273631803083,-1.3202801412259824e-05,0.0008075120603413785
True,False,0.1168190999997023,-0.0009251755410896179,3.6024744475992816,1,VDP,vdp_177,20260751,S,5.501000000549538e-06,0.11682460099970285,0.3002417,3.5856100282652377,-1.0955611731922055e-05,0.004703361269380189
True,False,0.0924643999996988,-0.004479358372803555,2.622068616893154,0,VDP,vdp_178,20260751,S,5.501000000549538e-06,0.09246990099969934,0.5805623,2.615374930685073,-6.1675226218360635e-06,0.002559360086214298
True,False,0.10169580000001588,-0.0012595721711929353,3.4224957515933845,1,VDP,vdp_179,20260751,S,5.501000000549538e-06,0.10170130100001643,0.1763984,3.4131467192025777,-1.4700409826540195e-05,0.0027391240869337704
True,False,0.11598839999987831,-0.0007503340248502521,3.1750293313708484,1,VDP,vdp_180,20260751,S,5.501000000549538e-06,0.11599390099987886,0.3261293,3.165646021857754,-1.0551828824978404e-05,0.0029641057301750457
True,False,0.0956650999996782,-7.996617456990096e-05,3.5008067090783013,0,VDP,vdp_181,20260751,S,5.501000000549538e-06,0.09567060099967875,0.4103659,3.4985727907552433,-8.664218634490961e-06,0.0006385227510374968
True,False,0.09172930000022461,-0.0010283907970481398,3.7255576482394823,0,VDP,vdp_182,20260751,S,5.501000000549538e-06,0.09173480100022516,0.4066368,3.7194183021238123,-7.22066010572231e-06,0.0016506199671503503
True,False,0.0950777999996717,-0.005343957235518615,2.6815158908010384,0,VDP,vdp_183,20260751,S,5.501000000549538e-06,0.09508330099967224,0.3795116,2.6728646581260063,-8.836275593004927e-06,0.0032366893881928278
True,False,0.10456460000023071,-0.0015090773186028916,3.393509112983154,1,VDP,vdp_184,20260751,S,5.501000000549538e-06,0.10457010100023126,0.3011405,3.388135151028304,-1.1318583032826623e-05,0.001586112039603444
True,False,0.1205549999995128,-0.006558686565128757,2.6003661486903797,1,VDP,vdp_185,20260751,S,5.501000000549538e-06,0.12056050099951335,0.2291439,2.5653330968734167,-1.0983814941745162e-05,0.013656336426509567
True,False,0.1140292000000045,-0.0001852542226763454,2.7091614497990104,1,VDP,vdp_186,20260751,S,5.501000000549538e-06,0.11403470100000504,0.1540469,2.6987634663538285,-1.2825981611286341e-05,0.0038528694992415063
True,False,0.12256630000047153,-0.001080278270946422,3.0129357818927374,1,VDP,vdp_187,20260751,S,5.501000000549538e-06,0.12257180100047207,0.5087924,2.9995140161589013,-7.429226271560285e-06,0.004474646779955235
True,False,0.0919926000005944,-0.0010533694539175409,2.806018094402334,0,VDP,vdp_188,20260751,S,5.501000000549538e-06,0.09199810100059494,0.3594005,2.8033695688241393,-9.794623328340801e-06,0.0009447650454825395
True,False,0.10708900000008725,-0.00041048868510484837,2.9237505261481043,1,VDP,vdp_189,20260751,S,5.501000000549538e-06,0.1070945010000878,0.2551503,2.9216077114470216,-1.1367254407423921e-05,0.0007334368309225833
True,False,0.09467949999998382,-1.594508173524689e-05,3.323921605835276,0,VDP,vdp_190,20260751,S,5.501000000549538e-06,0.09468500099998436,0.5691363,3.322459937285223,-6.1352089054111936e-06,0.0004399356433616946
True,False,0.09306910000032076,-0.000339668144767713,3.22407466401282,0,VDP,vdp_191,20260751,S,5.501000000549538e-06,0.0930746010003213,0.2585668,3.2225046347034287,-9.348115774576726e-06,0.00048720777387987265
True,False,0.1115470999993704,-0.001483305872895524,3.2750716100060004,1,VDP,vdp_192,20260751,S,5.501000000549538e-06,0.11155260099937095,0.2087691,3.2660700899431365,-1.4250267031223895e-05,0.0027560706950476503
True,False,0.10075270000015735,-1.2660102385098071e-05,2.51406985231193,0,VDP,vdp_193,20260751,S,5.501000000549538e-06,0.1007582010001579,0.2535193,2.5137969999624086,-1.1140978503021426e-05,0.00010854191866946204
True,False,0.10505110000030982,-0.0011062826092371192,2.5132199083156634,1,VDP,vdp_194,20260751,S,5.501000000549538e-06,0.10505660100031036,0.4125742,2.50723750686963,-6.702821658877145e-06,0.0023860529485706617
True,False,0.11745729999984178,-0.002263193863717816,3.270280374340078,1,VDP,vdp_195,20260751,S,5.501000000549538e-06,0.11746280099984233,0.3036567,3.2569946640261147,-1.0490994543754795e-05,0.004079131740897716
True,False,0.10709709999991901,-0.0006823415427057999,2.5005140498880536,1,VDP,vdp_196,20260751,S,5.501000000549538e-06,0.10710260099991956,0.2786851,2.494054171415092,-1.1190296689889134e-05,0.002590111532860664
True,False,0.09431450000010955,-0.0004961358777546554,3.1240968814833825,0,VDP,vdp_197,20260751,S,5.501000000549538e-06,0.09432000100011009,0.4687468,3.1181874060087518,-8.119663253369769e-06,0.0018951636656742161
True,False,0.10372539999934816,-0.0005044700717357076,3.579988601703656,1,VDP,vdp_198,20260751,S,5.501000000549538e-06,0.1037309009993487,0.3353229,3.575364548680721,-9.512107910503165e-06,0.0012933095240991164
True,False,0.11170789999960107,-3.269481777651295e-05,3.6731634127362405,1,VDP,vdp_199,20260751,S,5.501000000549538e-06,0.11171340099960161,0.2340286,3.6634122665506026,-7.521344878413938e-06,0.002661765991961197
True,False,0.12359039999955712,-0.006025011846518602,2.9998010566167723,1,VDP,vdp_200,20260751,S,5.501000000549538e-06,0.12359590099955767,0.2471358,2.9619298976727766,-1.1415983140472541e-05,0.012785974095386777
True,False,0.09641110000029585,-0.0014897469890202686,2.868367410050448,0,VDP,vdp_201,20260751,S,5.501000000549538e-06,0.09641660100029639,0.4842152,2.8644770361087186,-7.050636395944387e-06,0.0013581445732287073
True,False,0.10435669999969832,-0.0014912629911928987,3.4272972793674197,1,VDP,vdp_202,20260751,S,5.501000000549538e-06,0.10436220099969887,0.1750699,3.421495684790119,-1.4569333725511502e-05,0.0016956311250343001
True,False,0.10542660000010073,-0.00048003569874099927,2.9279581974694255,1,VDP,vdp_203,20260751,S,5.501000000549538e-06,0.10543210100010128,0.6510115,2.9247721565724247,-6.6526214980155984e-06,0.0010893296046467315
True,False,0.10501279999971302,-0.00018628390400043937,3.3619240591705983,1,VDP,vdp_204,20260751,S,5.501000000549538e-06,0.10501830099971357,0.3751992,3.360066364496984,-9.925557185763711e-06,0.0005528743995187464
True,False,0.0932223999998314,-0.004120816361619484,2.6438547909256096,0,VDP,vdp_205,20260751,S,5.501000000549538e-06,0.09322790099983194,0.3754373,2.637095643380855,-8.398182157698386e-06,0.002563102920336002
True,False,0.11247780000030616,-0.0024634611368067327,2.965541812230444,1,VDP,vdp_206,20260751,S,5.501000000549538e-06,0.1124833010003067,0.3552434,2.9352571873437867,-9.414827523979152e-06,0.010317537085758091
True,False,0.09280599999965489,-0.001477622665010614,2.7562886741685975,0,VDP,vdp_207,20260751,S,5.501000000549538e-06,0.09281150099965543,0.4365698,2.7514718095945465,-9.552921932276526e-06,0.001750650163761175
True,False,0.10471210000014253,-0.0009282922563064178,2.49250622412394,1,VDP,vdp_208,20260751,S,5.501000000549538e-06,0.10471760100014307,0.2657849,2.4854592024256603,-1.118784107406734e-05,0.0028352996868354022
True,False,0.09262660000058531,-0.00025338977416305974,3.6631084557077296,0,VDP,vdp_209,20260751,S,5.501000000549538e-06,0.09263210100058586,0.2786363,3.6598510924980556,-6.712506592565504e-06,0.0008900261588103639
True,False,0.11084909999954107,-0.0005041146023201382,2.951825385764535,1,VDP,vdp_210,20260751,S,5.501000000549538e-06,0.11085460099954161,0.3774354,2.9253340309706144,-9.355010993417068e-06,0.009055839269449438
True,False,0.09406750000016473,-0.00028325429277870073,2.5916012943475017,0,VDP,vdp_211,20260751,S,5.501000000549538e-06,0.09407300100016527,0.3998559,2.5901515835447393,-9.045985282341018e-06,0.0005597011433510258
True,False,0.1107056000000739,-0.0038384111206386518,3.1194001546137065,1,VDP,vdp_212,20260751,S,5.501000000549538e-06,0.11071110100007445,0.301421,3.0979782816723276,-1.1373138737058586e-05,0.006914791194021889
True,False,0.09275840000009339,-0.0060006964776462834,2.6869416441355773,0,VDP,vdp_213,20260751,S,5.501000000549538e-06,0.09276390100009393,0.3920047,2.677261964778252,-8.89969182354955e-06,0.0036155144639075354
True,False,0.11297169999943435,-0.0008907369936789755,3.1045533597898025,1,VDP,vdp_214,20260751,S,5.501000000549538e-06,0.1129772009994349,0.3866652,3.093488685634615,-1.0372488565169036e-05,0.0035767624451219053
True,False,0.11080109999966226,-0.00226642758672152,3.135104121652503,1,VDP,vdp_215,20260751,S,5.501000000549538e-06,0.1108066009996628,0.3280629,3.1126574814511834,-9.929949285836237e-06,0.0072114070806320795
True,False,0.09219889999985753,-0.0012734316600259143,2.7383040326195855,0,VDP,vdp_216,20260751,S,5.501000000549538e-06,0.09220440099985808,0.3023999,2.7339817614551296,-1.0756479632834104e-05,0.001580943671751292
True,False,0.09321710000040184,-0.00027023894051758646,3.5088740007672756,0,VDP,vdp_217,20260751,S,5.501000000549538e-06,0.09322260100040239,0.3074063,3.5056849859115515,-1.0472187959298385e-05,0.0009096695420552403
True,False,0.09669249999933527,-0.0008563862449781912,2.6282902571111344,0,VDP,vdp_218,20260751,S,5.501000000549538e-06,0.09669800099933581,0.1768188,2.6255182451445673,-1.2387441212569072e-05,0.0010557961163261442
True,False,0.10258510000039678,-0.001742802952186262,2.8987983900857923,1,VDP,vdp_219,20260751,S,5.501000000549538e-06,0.10259060100039732,0.3265603,2.8938396883246087,-1.0090034479159904e-05,0.0017135371324091802
True,False,0.09760569999980362,-0.0023357808243176237,2.833537238256749,0,VDP,vdp_220,20260751,S,5.501000000549538e-06,0.09761120099980417,0.2540842,2.8287818897764874,-1.1188365934278188e-05,0.0016810587261775636
True,False,0.10301930000059656,-0.000797930515100298,3.422963371907164,1,VDP,vdp_221,20260751,S,5.501000000549538e-06,0.1030248010005971,0.2542461,3.4191549045437095,-1.0146818681000536e-05,0.0011138621881077542
True,False,0.09703450000051816,-5.4958417894324096e-05,2.916402958388549,0,VDP,vdp_222,20260751,S,5.501000000549538e-06,0.09704000100051871,0.1912332,2.914466397358371,-1.3240961745375479e-05,0.0006644650396152448
True,False,0.10508449999997538,-0.0013676128451823866,3.028722816734137,1,VDP,vdp_223,20260751,S,5.501000000549538e-06,0.10509000099997592,0.1612999,3.0248412459846916,-1.3452896412913251e-05,0.0012832312289439499
True,False,0.11166679999951157,-0.0009734936639136382,3.524584779855852,1,VDP,vdp_224,20260751,S,5.501000000549538e-06,0.11167230099951211,0.2848851,3.498889013274217,-7.964435642382472e-06,0.007343978755584785
True,False,0.09347109999998793,-0.0009377853635389455,3.1042153357787456,0,VDP,vdp_225,20260751,S,5.501000000549538e-06,0.09347660099998847,0.1723796,3.101470358488315,-1.3519896878311233e-05,0.0008850567547479604
True,False,0.0937764000000243,-0.0007663652499979023,3.666385599079946,0,VDP,vdp_226,20260751,S,5.501000000549538e-06,0.09378190100002484,0.2250403,3.6615543733164597,-6.991097960096226e-06,0.001319446680539251
True,False,0.10577600000033271,-0.0011923921127064419,2.470309857201712,0,VDP,vdp_227,20260751,S,5.501000000549538e-06,0.10578150100033326,0.1805161,2.466303549143107,-1.2092294509713497e-05,0.0016244180729485624
True,False,0.09535180000057153,-0.000660760181822706,3.5245497815809834,0,VDP,vdp_228,20260751,S,5.501000000549538e-06,0.09535730100057208,0.2906351,3.519213041676233,-7.839513508356433e-06,0.0015164583222300886
True,False,0.10170749999997497,-0.00023321875930509828,3.4198551527567234,1,VDP,vdp_229,20260751,S,5.501000000549538e-06,0.10171300099997552,3.0296077,3.417703331068504,-1.1416891762039416e-05,0.0006296104371196304
True,False,0.11042799999995623,-2.7953678155889783e-05,3.2190494010391513,1,VDP,vdp_230,20260751,S,5.501000000549538e-06,0.11043350099995677,0.2955685,3.2111537445883673,-1.1140576503976263e-05,0.002458822304628105
True,False,0.09317310000005818,-0.0005334961494201651,2.5827352381066078,0,VDP,vdp_231,20260751,S,5.501000000549538e-06,0.09317860100005873,0.2590319,2.58162874689069,-1.1026857878904117e-05,0.0004286019890545561
True,False,0.10256949999984499,-0.0005742476336239588,2.503022779340951,1,VDP,vdp_232,20260751,S,5.501000000549538e-06,0.10257500099984554,0.3043125,2.49579412887438,-1.1130784914881175e-05,0.002896332827672373
True,False,0.09809150000000955,-0.0003599227205557387,3.576732868058294,0,VDP,vdp_233,20260751,S,5.501000000549538e-06,0.09809700100001009,0.1752847,3.5732108555046884,-1.5036776445431776e-05,0.000985671625893473
True,False,0.09474890000001324,-0.0009385623679262212,2.8642028879812966,0,VDP,vdp_234,20260751,S,5.501000000549538e-06,0.09475440100001378,0.4256878,2.861351140672258,-9.548334826359195e-06,0.0009966436025635108
True,False,0.12424839999948745,-0.006769666330214197,2.605959057419229,1,VDP,vdp_235,20260751,S,5.501000000549538e-06,0.12425390099948799,0.2665743,2.5673304213970893,-1.1112322014561471e-05,0.015046226890077742
True,False,0.10059750000073109,-0.0002536402617890898,2.9945946588615633,1,VDP,vdp_236,20260751,S,5.501000000549538e-06,0.10060300100073163,0.222609,2.990296279785607,-9.053581593310156e-06,0.001437442538725458
True,False,0.0899053000002823,-0.0007692605694230026,2.5227610443089152,0,VDP,vdp_237,20260751,S,5.501000000549538e-06,0.08991080100028284,0.2102604,2.5215829775852203,-1.1102782181748871e-05,0.0004671933202940178
True,False,0.11109539999961271,-0.0032348570145889766,3.0965922867825313,1,VDP,vdp_238,20260751,S,5.501000000549538e-06,0.11110090099961326,0.2983749,3.0716647619597084,-1.0304132618599304e-05,0.00811531425288717
True,False,0.10411539999950037,-0.003515328373896509,3.271393249469297,1,VDP,vdp_239,20260751,S,5.501000000549538e-06,0.10412090099950091,0.38887,3.2514109796550335,-1.0540416123527852e-05,0.006145722561465795
True,False,0.09464740000021266,-9.185035105402362e-05,2.756546337335818,0,VDP,vdp_240,20260751,S,5.501000000549538e-06,0.0946529010002132,0.262154,2.755313574000407,-1.0595984706041062e-05,0.00044741308105319933
True,False,0.10092750000058004,-0.00010169621638939086,2.6433448895814835,1,VDP,vdp_241,20260751,S,5.501000000549538e-06,0.10093300100058059,0.1665394,2.6426791866142074,-1.2566770036970265e-05,0.00025190457118216434
True,False,0.09139659999982541,-0.0016321826799427508,2.9737842474768743,0,VDP,vdp_242,20260751,S,5.501000000549538e-06,0.09140210099982596,0.6499283,2.9677325169153566,-5.5901885985809585e-06,0.0020391765521401797
True,False,0.1152938000004724,-0.004994826857247836,3.185711567787705,1,VDP,vdp_243,20260751,S,5.501000000549538e-06,0.11529930100047295,0.2027769,3.1600415879017474,-1.401089061842109e-05,0.008123304447712086
True,False,0.11581619999924442,-0.002323836122750722,3.233034100964411,1,VDP,vdp_244,20260751,S,5.501000000549538e-06,0.11582170099924496,0.3626667,3.2174460019320477,-1.0274395152998217e-05,0.00484486733359405
True,False,0.10515010000017355,-0.00033755197439916396,3.515650050155829,1,VDP,vdp_245,20260751,S,5.501000000549538e-06,0.1051556010001741,0.3103503,3.513689419946909,-9.287946703795402e-06,0.0005579975844734014
True,False,0.09376479999991716,-0.002092841029847803,2.8121033156588435,0,VDP,vdp_246,20260751,S,5.501000000549538e-06,0.0937703009999177,0.1714388,2.8079752627909356,-1.296391018668075e-05,0.0014701172487555886
True,False,0.09134389999962877,-0.003457840046614591,2.782072244217157,0,VDP,vdp_247,20260751,S,5.501000000549538e-06,0.09134940099962932,0.2063742,2.773679791541781,-1.2957989034223516e-05,0.0030257467718402308
True,False,0.1013332000002265,-8.045396633699076e-05,2.537905241855057,1,VDP,vdp_248,20260751,S,5.501000000549538e-06,0.10133870100022704,0.2518991,2.5335686224940592,-8.213405020829345e-06,0.00171166445719909
True,False,0.12725570000020525,-0.008923356503706903,2.6818314358698854,1,VDP,vdp_249,20260751,S,5.501000000549538e-06,0.1272612010002058,0.3852296,2.6549420911569737,-7.0793395074986165e-06,0.010128034356182074
True,False,0.11290399999961664,-0.0009083937731738101,2.8467892493429723,1,VDP,vdp_250,20260751,S,5.501000000549538e-06,0.11290950099961719,0.1909026,2.840635650217221,-1.3122095219475494e-05,0.002166275398705401
True,False,0.1063720000001922,-0.0012281304270846394,2.51709008082324,1,VDP,vdp_251,20260751,S,5.501000000549538e-06,0.10637750100019275,0.3260833,2.5135553818805936,-1.0927763799462031e-05,0.0014062546495402783
True,False,0.11015909999969153,-0.0014289858378953024,3.273701274064179,1,VDP,vdp_252,20260751,S,5.501000000549538e-06,0.11016460099969208,0.2192863,3.2648081006099248,-1.4248625736068554e-05,0.002723949824981354
True,False,0.10243869999976596,-0.0032392548015165445,2.7468019775710597,1,VDP,vdp_253,20260751,S,5.501000000549538e-06,0.1024442009997665,0.4050078,2.7331024899278917,-9.530985493610977e-06,0.0050124309987107036
True,False,0.11002079999980197,-0.0001691518226650257,3.533159180815238,1,VDP,vdp_254,20260751,S,5.501000000549538e-06,0.11002630099980251,0.3579809,3.512029248644797,-1.0070317454813349e-05,0.0060164453865509575
True,False,0.10115779999978258,-0.00413963231726544,2.874804625649028,1,VDP,vdp_255,20260751,S,5.501000000549538e-06,0.10116330099978313,0.2766903,2.866965656178153,-1.1777396896506254e-05,0.0027342390565377557
True,False,0.09428400000069814,-0.0006718333685472033,3.542871766758436,0,VDP,vdp_256,20260751,S,5.501000000549538e-06,0.09428950100069869,0.6968601,3.5376264131347943,-5.019079125812009e-06,0.001482732490962438
True,False,0.11292520000006334,-0.004606863508250791,3.035360530770907,1,VDP,vdp_257,20260751,S,5.501000000549538e-06,0.11293070100006389,0.2046107,3.004104282171348,-1.3603287882912873e-05,0.010404515177804443
True,False,0.09589479999976902,-0.0018600300244114298,2.829530931028984,0,VDP,vdp_258,20260751,S,5.501000000549538e-06,0.09590030099976957,0.2303997,2.8248400168187637,-1.1464268574956638e-05,0.0016605946468794357
